qpcr_date,Position_raw,Sample,Position,Detector,Task,Ct,Ct Median,Quantity,Flag,Comment.2
20180704,A1,A1,A1,ch1269x,Unknown,Undetermined,,0,,
20180704,,,A1,chi1269y,Standard,24.351776,,0.17,,
20180704,A2,A2,A2,ch1269x,Unknown,Undetermined,,0,,
20180704,,,A2,chi1269y,Standard,24.064745,,0.17,,
20180704,A3,A3,A3,ch1269x,Unknown,Undetermined,,0,,
20180704,,,A3,chi1269y,Standard,23.798101,,0.17,,
20180704,A4,A4,A4,ch1269x,Standard,22.553465,,1.54E-01,,
20180704,,,A4,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,A5,A5,A5,ch1269x,Standard,22.685396,,0.154,,
20180704,,,A5,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,A6,A6,A6,ch1269x,Standard,22.430208,,1.54E-01,,
20180704,,,A6,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,A7,A7,A7,ch1269x,Unknown,37.270645,,2.91E-06,,
20180704,,,A7,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,A8,A8,A8,ch1269x,Unknown,37.8712,,1.86E-06,,
20180704,,,A8,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,A9,A9,A9,ch1269x,Unknown,Undetermined,,0.00E+00,,
20180704,,,A9,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,A10,A10,A10,ch1269x,Unknown,34.831093,,1.79E-05,,
20180704,,,A10,chi1269y,Unknown,34.246613,,1.78E-04,,
20180704,A11,A11,A11,ch1269x,Unknown,34.6601,,2.03E-05,,
20180704,,,A11,chi1269y,Unknown,34.935005,,1.12E-04,,
20180704,A12,A12,A12,ch1269x,Unknown,33.983387,,3.36E-05,,
20180704,,,A12,chi1269y,Unknown,33.707058,,2.56E-04,,
20180704,A13,A13,A13,ch1269x,Unknown,34.8535,,1.76E-05,,
20180704,,,A13,chi1269y,Unknown,37.60673,,1.85E-05,,
20180704,A14,A14,A14,ch1269x,Unknown,35.272533,,1.29E-05,,
20180704,,,A14,chi1269y,Unknown,36.778168,,3.23E-05,,
20180704,A15,A15,A15,ch1269x,Unknown,33.776646,,3.92E-05,,
20180704,,,A15,chi1269y,Unknown,37.41252,,2.11E-05,,
20180704,A16,A16,A16,ch1269x,Unknown,33.594437,,4.50E-05,,
20180704,,,A16,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,A17,A17,A17,ch1269x,Unknown,35.6798,,9.51E-06,,
20180704,,,A17,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,A18,A18,A18,ch1269x,Unknown,35.40595,,1.17E-05,,
20180704,,,A18,chi1269y,Unknown,Undetermined,,0,,
20180704,A19,A19,A19,ch1269x,Unknown,33.24309,,5.84E-05,,
20180704,,,A19,chi1269y,Unknown,36.436638,,4.07E-05,,
20180704,A20,A20,A20,ch1269x,Unknown,33.492767,,4.85E-05,,
20180704,,,A20,chi1269y,Unknown,33.298935,,3.36E-04,,
20180704,A21,A21,A21,ch1269x,Unknown,33.093685,,6.53E-05,,
20180704,,,A21,chi1269y,Unknown,33.85929,,2.31E-04,,
20180704,A22,A22,A22,ch1269x,Unknown,36.298405,,6.00E-06,,
20180704,,,A22,chi1269y,Unknown,34.969395,,1.09E-04,,
20180704,A23,A23,A23,ch1269x,Unknown,35.572582,,1.03E-05,,
20180704,,,A23,chi1269y,Unknown,35.36232,,8.38E-05,,
20180704,A24,A24,A24,ch1269x,Unknown,34.868237,,1.74E-05,,
20180704,,,A24,chi1269y,Unknown,33.255657,,3.46E-04,,
20180704,B1,B1,B1,ch1269x,Unknown,Undetermined,,0,,
20180704,,,B1,chi1269y,Standard,27.619776,,0.017,,
20180704,B2,B2,B2,ch1269x,Unknown,Undetermined,,0,,
20180704,,,B2,chi1269y,Standard,27.636818,,0.017,,
20180704,B3,B3,B3,ch1269x,Unknown,Undetermined,,0,,
20180704,,,B3,chi1269y,Standard,27.198084,,0.017,,
20180704,B4,B4,B4,ch1269x,Standard,26.075083,,1.54E-02,,
20180704,,,B4,chi1269y,Unknown,Undetermined,,0,,
20180704,B5,B5,B5,ch1269x,Standard,25.814924,,0.0154,,
20180704,,,B5,chi1269y,Unknown,Undetermined,,0,,
20180704,B6,B6,B6,ch1269x,Standard,25.805191,,1.54E-02,,
20180704,,,B6,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,B7,B7,B7,ch1269x,Unknown,35.193085,,1.37E-05,,
20180704,,,B7,chi1269y,Unknown,37.12772,,2.55E-05,,
20180704,B8,B8,B8,ch1269x,Unknown,34.81699,,1.81E-05,,
20180704,,,B8,chi1269y,Unknown,34.08369,,1.98E-04,,
20180704,B9,B9,B9,ch1269x,Unknown,34.12779,,3.02E-05,,
20180704,,,B9,chi1269y,Unknown,36.444565,,4.05E-05,,
20180704,B10,B10,B10,ch1269x,Unknown,35.568535,,1.03E-05,,
20180704,,,B10,chi1269y,Unknown,32.710407,,5.00E-04,,
20180704,B11,B11,B11,ch1269x,Unknown,35.073,,1.49E-05,,
20180704,,,B11,chi1269y,Unknown,33.24705,,3.48E-04,,
20180704,B12,B12,B12,ch1269x,Unknown,Undetermined,,0.00E+00,,
20180704,,,B12,chi1269y,Unknown,32.962452,,4.22E-04,,
20180704,B13,B13,B13,ch1269x,Unknown,Undetermined,,0,,
20180704,,,B13,chi1269y,Unknown,Undetermined,,0,,
20180704,B14,B14,B14,ch1269x,Unknown,35.196716,,1.36E-05,,
20180704,,,B14,chi1269y,Unknown,37.47683,,2.02E-05,,
20180704,B15,B15,B15,ch1269x,Unknown,34.316154,,2.63E-05,,
20180704,,,B15,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,B16,B16,B16,ch1269x,Unknown,35.340508,,1.22E-05,,
20180704,,,B16,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,B17,B17,B17,ch1269x,Unknown,35.184383,,1.38E-05,,
20180704,,,B17,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,B18,B18,B18,ch1269x,Unknown,34.38276,,2.50E-05,,
20180704,,,B18,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,B19,B19,B19,ch1269x,Unknown,34.271015,,2.72E-05,,
20180704,,,B19,chi1269y,Unknown,34.281414,,1.74E-04,,
20180704,B20,B20,B20,ch1269x,Unknown,33.840176,,3.74E-05,,
20180704,,,B20,chi1269y,Unknown,33.39308,,3.16E-04,,
20180704,B21,B21,B21,ch1269x,Unknown,32.952164,,7.25E-05,,
20180704,,,B21,chi1269y,Unknown,33.271564,,3.43E-04,,
20180704,B22,B22,B22,ch1269x,Unknown,35.360264,,1.21E-05,,
20180704,,,B22,chi1269y,Unknown,34.40447,,1.60E-04,,
20180704,B23,B23,B23,ch1269x,Unknown,34.2882,,2.68E-05,,
20180704,,,B23,chi1269y,Unknown,35.306904,,8.70E-05,,
20180704,B24,B24,B24,ch1269x,Unknown,34.353065,,2.56E-05,,
20180704,,,B24,chi1269y,Unknown,34.21493,,1.82E-04,,
20180704,C1,C1,C1,ch1269x,Unknown,Undetermined,,0,,
20180704,,,C1,chi1269y,Standard,30.970184,,0.0017,,
20180704,C2,C2,C2,ch1269x,Unknown,Undetermined,,0,,
20180704,,,C2,chi1269y,Standard,30.692926,,0.0017,,
20180704,C3,C3,C3,ch1269x,Unknown,Undetermined,,0.00E+00,,
20180704,,,C3,chi1269y,Standard,30.79233,,1.70E-03,,
20180704,C4,C4,C4,ch1269x,Standard,28.623285,,0.00154,,
20180704,,,C4,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,C5,C5,C5,ch1269x,Standard,28.60171,,0.00154,,
20180704,,,C5,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,C6,C6,C6,ch1269x,Standard,29.15061,,1.54E-03,,
20180704,,,C6,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,C7,C7,C7,ch1269x,Unknown,36.746334,,4.30E-06,,
20180704,,,C7,chi1269y,Unknown,Undetermined,,0,,
20180704,C8,C8,C8,ch1269x,Unknown,Undetermined,,0.00E+00,,
20180704,,,C8,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,C9,C9,C9,ch1269x,Unknown,Undetermined,,0.00E+00,,
20180704,,,C9,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,C10,C10,C10,ch1269x,Unknown,Undetermined,,0.00E+00,,
20180704,,,C10,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,C11,C11,C11,ch1269x,Unknown,36.34597,,5.79E-06,,
20180704,,,C11,chi1269y,Unknown,37.255478,,2.34E-05,,
20180704,C12,C12,C12,ch1269x,Unknown,35.24308,,1.32E-05,,
20180704,,,C12,chi1269y,Unknown,35.269604,,8.92E-05,,
20180704,C13,C13,C13,ch1269x,Unknown,34.308872,,2.64E-05,,
20180704,,,C13,chi1269y,Unknown,Undetermined,,0,,
20180704,C14,C14,C14,ch1269x,Unknown,34.318035,,2.62E-05,,
20180704,,,C14,chi1269y,Unknown,36.502266,,3.89E-05,,
20180704,C15,C15,C15,ch1269x,Unknown,33.232758,,5.88E-05,,
20180704,,,C15,chi1269y,Unknown,36.136806,,4.98E-05,,
20180704,C16,C16,C16,ch1269x,Unknown,32.820797,,8.00E-05,,
20180704,,,C16,chi1269y,Unknown,35.40207,,8.16E-05,,
20180704,C17,C17,C17,ch1269x,Unknown,32.875324,,7.68E-05,,
20180704,,,C17,chi1269y,Unknown,36.69268,,3.42E-05,,
20180704,C18,C18,C18,ch1269x,Unknown,30.84752,,3.48E-04,,
20180704,,,C18,chi1269y,Unknown,33.569386,,2.80E-04,,
20180704,C19,C19,C19,ch1269x,Unknown,36.05754,,7.18E-06,,
20180704,,,C19,chi1269y,Unknown,35.05381,,1.03E-04,,
20180704,C20,C20,C20,ch1269x,Unknown,35.34228,,1.22E-05,,
20180704,,,C20,chi1269y,Unknown,34.942924,,1.11E-04,,
20180704,C21,C21,C21,ch1269x,Unknown,33.630848,,4.37E-05,,
20180704,,,C21,chi1269y,Unknown,34.084507,,1.98E-04,,
20180704,C22,C22,C22,ch1269x,Unknown,33.808514,,3.83E-05,,
20180704,,,C22,chi1269y,Unknown,33.67709,,2.61E-04,,
20180704,C23,C23,C23,ch1269x,Unknown,34.039417,,3.23E-05,,
20180704,,,C23,chi1269y,Unknown,34.758408,,1.26E-04,,
20180704,C24,C24,C24,ch1269x,Unknown,33.092884,,6.53E-05,,
20180704,,,C24,chi1269y,Unknown,33.11614,,3.80E-04,,
20180704,D1,D1,D1,ch1269x,Unknown,Undetermined,,0,,
20180704,,,D1,chi1269y,Standard,35.14352,,1.70E-04,,
20180704,D2,D2,D2,ch1269x,Unknown,Undetermined,,0,,
20180704,,,D2,chi1269y,Standard,33.817036,,1.70E-04,,
20180704,D3,D3,D3,ch1269x,Unknown,Undetermined,,0,,
20180704,,,D3,chi1269y,Standard,34.115273,,1.70E-04,,
20180704,D4,D4,D4,ch1269x,Standard,31.77405,,1.54E-04,,
20180704,,,D4,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,D5,D5,D5,ch1269x,Standard,32.14805,,1.54E-04,,
20180704,,,D5,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,D6,D6,D6,ch1269x,Standard,32.233383,,1.54E-04,,
20180704,,,D6,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,D7,D7,D7,ch1269x,Unknown,36.063786,,7.15E-06,,
20180704,,,D7,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,D8,D8,D8,ch1269x,Unknown,36.978706,,3.62E-06,,
20180704,,,D8,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,D9,D9,D9,ch1269x,Unknown,Undetermined,,0.00E+00,,
20180704,,,D9,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,D10,D10,D10,ch1269x,Unknown,34.830956,,1.79E-05,,
20180704,,,D10,chi1269y,Unknown,33.77983,,2.43E-04,,
20180704,D11,D11,D11,ch1269x,Unknown,33.700466,,4.15E-05,,
20180704,,,D11,chi1269y,Unknown,34.42074,,1.58E-04,,
20180704,D12,D12,D12,ch1269x,Unknown,33.893383,,3.60E-05,,
20180704,,,D12,chi1269y,Unknown,34.13091,,1.92E-04,,
20180704,D13,D13,D13,ch1269x,Unknown,34.51418,,2.27E-05,,
20180704,,,D13,chi1269y,Unknown,35.48457,,7.72E-05,,
20180704,D14,D14,D14,ch1269x,Unknown,33.73843,,4.04E-05,,
20180704,,,D14,chi1269y,Unknown,Undetermined,,0,,
20180704,D15,D15,D15,ch1269x,Unknown,33.307865,,5.56E-05,,
20180704,,,D15,chi1269y,Unknown,36.619976,,3.59E-05,,
20180704,D16,D16,D16,ch1269x,Unknown,32.850773,,7.82E-05,,
20180704,,,D16,chi1269y,Unknown,33.449192,,3.04E-04,,
20180704,D17,D17,D17,ch1269x,Unknown,31.949924,,1.53E-04,,
20180704,,,D17,chi1269y,Unknown,34.69417,,1.31E-04,,
20180704,D18,D18,D18,ch1269x,Unknown,31.347775,,2.39E-04,,
20180704,,,D18,chi1269y,Unknown,33.56927,,2.80E-04,,
20180704,D19,D19,D19,ch1269x,Unknown,34.41496,,2.44E-05,,
20180704,,,D19,chi1269y,Unknown,34.94381,,1.11E-04,,
20180704,D20,D20,D20,ch1269x,Unknown,35.09103,,1.48E-05,,
20180704,,,D20,chi1269y,Unknown,35.513355,,7.57E-05,,
20180704,D21,D21,D21,ch1269x,Unknown,34.61114,,2.11E-05,,
20180704,,,D21,chi1269y,Unknown,34.251575,,1.77E-04,,
20180704,D22,D22,D22,ch1269x,Unknown,33.989857,,3.35E-05,,
20180704,,,D22,chi1269y,Unknown,33.97588,,2.13E-04,,
20180704,D23,D23,D23,ch1269x,Unknown,34.136574,,3.00E-05,,
20180704,,,D23,chi1269y,Unknown,33.579933,,2.78E-04,,
20180704,D24,D24,D24,ch1269x,Unknown,33.204437,,6.01E-05,,
20180704,,,D24,chi1269y,Unknown,32.743465,,4.89E-04,,
20180704,E1,E1,E1,chi1269y,,,,,,ole added
20180704,E2,E2,E2,chi1269y,,,,,,ole added
20180704,E3,E3,E3,chi1269y,,,,,,ole added
20180704,E4,E4,E4,ch1269x,,,,,,ole added
20180704,E5,E5,E5,ch1269x,Standard,33.709995,,1.54E-05,,
20180704,,,E5,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,E6,E6,E6,ch1269x,Standard,36.083355,,1.54E-05,,
20180704,,,E6,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,E7,E7,E7,ch1269x,Unknown,Undetermined,,0.00E+00,,
20180704,,,E7,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,E8,E8,E8,ch1269x,Unknown,38.342506,,1.31E-06,,
20180704,,,E8,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,E9,E9,E9,ch1269x,Unknown,Undetermined,,0.00E+00,,
20180704,,,E9,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,E10,E10,E10,ch1269x,Unknown,35.10098,,1.46E-05,,
20180704,,,E10,chi1269y,Unknown,33.488274,,2.96E-04,,
20180704,E11,E11,E11,ch1269x,Unknown,34.27451,,2.71E-05,,
20180704,,,E11,chi1269y,Unknown,33.84498,,2.33E-04,,
20180704,E12,E12,E12,ch1269x,Unknown,34.505043,,2.28E-05,,
20180704,,,E12,chi1269y,Unknown,34.069744,,2.00E-04,,
20180704,E13,E13,E13,ch1269x,Unknown,Undetermined,,0.00E+00,,
20180704,,,E13,chi1269y,Unknown,37.918,,1.50E-05,,
20180704,E14,E14,E14,ch1269x,Unknown,Undetermined,,0.00E+00,,
20180704,,,E14,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,E15,E15,E15,ch1269x,Unknown,35.238575,,1.32E-05,,
20180704,,,E15,chi1269y,Unknown,36.724213,,3.35E-05,,
20180704,E16,E16,E16,ch1269x,Unknown,34.543915,,2.22E-05,,
20180704,,,E16,chi1269y,Unknown,36.302456,,4.45E-05,,
20180704,E17,E17,E17,ch1269x,Unknown,33.904575,,3.57E-05,,
20180704,,,E17,chi1269y,Unknown,Undetermined,,0.00E+00,,
20180704,E18,E18,E18,ch1269x,Unknown,34.340412,,2.58E-05,,
20180704,,,E18,chi1269y,Unknown,36.42164,,4.11E-05,,
20180704,E19,E19,E19,ch1269x,Unknown,34.524097,,2.25E-05,,
20180704,,,E19,chi1269y,Unknown,34.101414,,1.96E-04,,
20180704,E20,E20,E20,ch1269x,Unknown,34.11016,,3.06E-05,,
20180704,,,E20,chi1269y,Unknown,34.362816,,1.64E-04,,
20180704,E21,E21,E21,ch1269x,Unknown,33.58744,,4.52E-05,,
20180704,,,E21,chi1269y,Unknown,35.288586,,8.81E-05,,
20180704,E22,E22,E22,ch1269x,Unknown,34.05625,,3.19E-05,,
20180704,,,E22,chi1269y,Unknown,34.552643,,1.45E-04,,
20180704,E23,E23,E23,ch1269x,Unknown,35.114227,,1.45E-05,,
20180704,,,E23,chi1269y,Unknown,33.593746,,2.76E-04,,
20180704,E24,E24,E24,ch1269x,Unknown,33.56408,,4.60E-05,,
20180704,,,E24,chi1269y,Unknown,33.69459,,2.58E-04,,
20180704,F1,F1,F1,chi1269y,,,,,,ole added
20180704,F2,F2,F2,chi1269y,,,,,,ole added
20180704,F3,F3,F3,chi1269y,,,,,,ole added
20180704,F4,F4,F4,ch1269x,,,,,,ole added
20180704,F5,F5,F5,ch1269x,,,,,,ole added
20180704,F6,F6,F6,ch1269x,,,,,,ole added
20180704,F7,F7,F7,ch1269x,Unknown,Undetermined,,0,,
20180704,,,F7,chi1269y,Unknown,Undetermined,,0,,
20180704,F8,F8,F8,ch1269x,Unknown,Undetermined,,0,,
20180704,,,F8,chi1269y,Unknown,Undetermined,,0,,
20180704,F9,F9,F9,ch1269x,Unknown,Undetermined,,0,,
20180704,,,F9,chi1269y,Unknown,Undetermined,,0,,
20180704,F10,F10,F10,ch1269x,Unknown,33.795147,,3.87E-05,,
20180704,,,F10,chi1269y,Unknown,34.796837,,1.23E-04,,
20180704,F11,F11,F11,ch1269x,Unknown,34.318115,,2.62E-05,,
20180704,,,F11,chi1269y,Unknown,34.363895,,1.64E-04,,
20180704,F12,F12,F12,ch1269x,Unknown,34.913784,,1.68E-05,,
20180704,,,F12,chi1269y,Unknown,33.84773,,2.32E-04,,
20180704,F13,F13,F13,ch1269x,Unknown,34.712944,,1.95E-05,,
20180704,,,F13,chi1269y,Unknown,37.672993,,1.77E-05,,
20180704,F14,F14,F14,ch1269x,Unknown,34.576946,,2.16E-05,,
20180704,,,F14,chi1269y,Unknown,Undetermined,,0,,
20180704,F15,F15,F15,ch1269x,Unknown,34.393887,,2.48E-05,,
20180704,,,F15,chi1269y,Unknown,37.854496,,1.57E-05,,
20180704,F16,F16,F16,ch1269x,Unknown,32.343327,,1.14E-04,,
20180704,,,F16,chi1269y,Unknown,34.167053,,1.88E-04,,
20180704,F17,F17,F17,ch1269x,Unknown,32.454067,,1.05E-04,,
20180704,,,F17,chi1269y,Unknown,33.980927,,2.13E-04,,
20180704,F18,F18,F18,ch1269x,Unknown,31.832481,,1.67E-04,,
20180704,,,F18,chi1269y,Unknown,33.574207,,2.80E-04,,
20180704,F19,F19,F19,ch1269x,Unknown,Undetermined,,0,,
20180704,,,F19,chi1269y,Unknown,36.691208,,3.43E-05,,
20180704,F20,F20,F20,ch1269x,Unknown,Undetermined,,0,,
20180704,,,F20,chi1269y,Unknown,Undetermined,,0,,
20180704,F21,F21,F21,ch1269x,Unknown,35.2373,,1.32E-05,,
20180704,,,F21,chi1269y,Unknown,36.518406,,3.85E-05,,
20180704,F22,F22,F22,ch1269x,Unknown,35.56839,,1.03E-05,,
20180704,,,F22,chi1269y,Unknown,34.62925,,1.37E-04,,
20180704,F23,F23,F23,ch1269x,Unknown,34.318558,,2.62E-05,,
20180704,,,F23,chi1269y,Unknown,33.131393,,3.77E-04,,
20180704,F24,F24,F24,ch1269x,Unknown,34.73362,,1.92E-05,,
20180704,,,F24,chi1269y,Unknown,33.65227,,2.65E-04,,
20180704,G1,G1,G1,chi1269y,,,,,,ole added
20180704,G2,G2,G2,chi1269y,,,,,,ole added
20180704,G3,G3,G3,chi1269y,,,,,,ole added
20180704,G4,G4,G4,ch1269x,,,,,,ole added
20180704,G5,G5,G5,ch1269x,,,,,,ole added
20180704,G6,G6,G6,ch1269x,,,,,,ole added
20180704,G7,G7,G7,ch1269x,Unknown,Undetermined,,0,,
20180704,,,G7,chi1269y,Unknown,34.679596,,1.33E-04,,
20180704,G8,G8,G8,ch1269x,Unknown,35.866154,,8.28E-06,,
20180704,,,G8,chi1269y,Unknown,35.624737,,7.03E-05,,
20180704,G9,G9,G9,ch1269x,Unknown,35.79515,,8.73E-06,,
20180704,,,G9,chi1269y,Unknown,34.68367,,1.32E-04,,
20180704,G10,G10,G10,ch1269x,Unknown,35.4598,,1.12E-05,,
20180704,,,G10,chi1269y,Unknown,36.898277,,2.98E-05,,
20180704,G11,G11,G11,ch1269x,Unknown,35.050785,,1.52E-05,,
20180704,,,G11,chi1269y,Unknown,34.54497,,1.45E-04,,
20180704,G12,G12,G12,ch1269x,Unknown,36.24294,,6.26E-06,,
20180704,,,G12,chi1269y,Unknown,35.961597,,5.60E-05,,
20180704,G13,G13,G13,ch1269x,Unknown,32.178368,,1.29E-04,,
20180704,,,G13,chi1269y,Unknown,Undetermined,,0,,
20180704,G14,G14,G14,ch1269x,Unknown,32.258907,,1.22E-04,,
20180704,,,G14,chi1269y,Unknown,Undetermined,,0,,
20180704,G15,G15,G15,ch1269x,Unknown,32.82076,,8.00E-05,,
20180704,,,G15,chi1269y,Unknown,Undetermined,,0,,
20180704,G16,G16,G16,ch1269x,Unknown,32.34153,,1.14E-04,,
20180704,,,G16,chi1269y,Unknown,36.199364,,4.77E-05,,
20180704,G17,G17,G17,ch1269x,Unknown,32.244907,,1.23E-04,,
20180704,,,G17,chi1269y,Unknown,35.933002,,5.71E-05,,
20180704,G18,G18,G18,ch1269x,Unknown,32.52697,,9.95E-05,,
20180704,,,G18,chi1269y,Unknown,34.766464,,1.25E-04,,
20180704,G19,G19,G19,ch1269x,Unknown,Undetermined,,0,,
20180704,,,G19,chi1269y,Unknown,Undetermined,,0,,
20180704,G20,G20,G20,ch1269x,Unknown,Undetermined,,0,,
20180704,,,G20,chi1269y,Unknown,Undetermined,,0,,
20180704,G21,G21,G21,ch1269x,Unknown,35.265976,,1.29E-05,,
20180704,,,G21,chi1269y,Unknown,Undetermined,,0,,
20180704,G22,G22,G22,ch1269x,Unknown,36.1069,,6.92E-06,,
20180704,,,G22,chi1269y,Unknown,34.68897,,1.32E-04,,
20180704,G23,G23,G23,ch1269x,Unknown,34.17426,,2.92E-05,,
20180704,,,G23,chi1269y,Unknown,34.092968,,1.97E-04,,
20180704,G24,G24,G24,ch1269x,Unknown,33.20503,,6.01E-05,,
20180704,,,G24,chi1269y,Unknown,32.48259,,5.83E-04,,
20180704,H1,H1,H1,ch1269x,NTC,Undetermined,,0,,
20180704,,,H1,chi1269y,NTC,Undetermined,,0,,
20180704,H2,H2,H2,ch1269x,NTC,Undetermined,,0,,
20180704,,,H2,chi1269y,NTC,Undetermined,,0,,
20180704,H3,H3,H3,ch1269x,NTC,Undetermined,,0,,
20180704,,,H3,chi1269y,NTC,Undetermined,,0,,
20180704,H4,H4,H4,ch1269x,NTC,Undetermined,,0,,
20180704,,,H4,chi1269y,NTC,Undetermined,,0,,
20180704,H5,H5,H5,ch1269x,NTC,Undetermined,,0,,
20180704,,,H5,chi1269y,NTC,Undetermined,,0,,
20180704,H6,H6,H6,ch1269x,NTC,Undetermined,,0,,
20180704,,,H6,chi1269y,NTC,Undetermined,,0,,
20180704,H7,H7,H7,,,,,,,
20180704,H8,H8,H8,,,,,,,
20180704,H9,H9,H9,,,,,,,
20180704,H10,H10,H10,,,,,,,
20180704,H11,H11,H11,,,,,,,
20180704,H12,H12,H12,,,,,,,
20180704,H13,H13,H13,,,,,,,
20180704,H14,H14,H14,,,,,,,
20180704,H15,H15,H15,,,,,,,
20180704,H16,H16,H16,,,,,,,
20180704,H17,H17,H17,,,,,,,
20180704,H18,H18,H18,,,,,,,
20180704,H19,H19,H19,,,,,,,
20180704,H20,H20,H20,,,,,,,
20180704,H21,H21,H21,,,,,,,
20180704,H22,H22,H22,,,,,,,
20180704,H23,H23,H23,,,,,,,
20180704,H24,H24,H24,,,,,,,
20180704,I1,I1,I1,ch1269x,Unknown,34.933296,,1.66E-05,,
20180704,,,I1,chi1269y,Unknown,36.12297,,5.02E-05,,
20180704,I2,I2,I2,ch1269x,Unknown,33.62398,,4.40E-05,,
20180704,,,I2,chi1269y,Unknown,35.349762,,8.46E-05,,
20180704,I3,I3,I3,ch1269x,Unknown,33.794476,,3.87E-05,,
20180704,,,I3,chi1269y,Unknown,36.480278,,3.95E-05,,
20180704,I4,I4,I4,ch1269x,Unknown,37.57493,,2.32E-06,,
20180704,,,I4,chi1269y,Unknown,36.810284,,3.16E-05,,
20180704,I5,I5,I5,ch1269x,Unknown,38.08545,,1.59E-06,,
20180704,,,I5,chi1269y,Unknown,36.754337,,3.28E-05,,
20180704,I6,I6,I6,ch1269x,Unknown,36.84196,,4.01E-06,,
20180704,,,I6,chi1269y,Unknown,36.07071,,5.20E-05,,
20180704,I7,I7,I7,,,,,,,
20180704,I8,I8,I8,,,,,,,
20180704,I9,I9,I9,,,,,,,
20180704,I10,I10,I10,,,,,,,
20180704,I11,I11,I11,,,,,,,
20180704,I12,I12,I12,,,,,,,
20180704,I13,I13,I13,,,,,,,
20180704,I14,I14,I14,,,,,,,
20180704,I15,I15,I15,,,,,,,
20180704,I16,I16,I16,,,,,,,
20180704,I17,I17,I17,,,,,,,
20180704,I18,I18,I18,,,,,,,
20180704,I19,I19,I19,,,,,,,
20180704,I20,I20,I20,,,,,,,
20180704,I21,I21,I21,,,,,,,
20180704,I22,I22,I22,,,,,,,
20180704,I23,I23,I23,,,,,,,
20180704,I24,I24,I24,,,,,,,
20180704,J1,J1,J1,ch1269x,Unknown,36.333233,,5.85E-06,,
20180704,,,J1,chi1269y,Unknown,Undetermined,,0,,
20180704,J2,J2,J2,ch1269x,Unknown,35.74969,,9.03E-06,,
20180704,,,J2,chi1269y,Unknown,36.58503,,3.68E-05,,
20180704,J3,J3,J3,ch1269x,Unknown,35.03621,,1.54E-05,,
20180704,,,J3,chi1269y,Unknown,36.12923,,5.00E-05,,
20180704,J4,J4,J4,ch1269x,Unknown,32.75987,,8.37E-05,,
20180704,,,J4,chi1269y,Unknown,32.583736,,5.45E-04,,
20180704,J5,J5,J5,ch1269x,Unknown,32.662987,,8.99E-05,,
